experiment_id,model,input_mode,is_baseline,split,sample_id,speaker_id,noise_id,noise_category,target_snr_db,input_snr_db,output_snr_db,delta_snr_db,si_sdr_db,stoi,pesq,pesq_error,output_rms,clipping_count,nonfinite_count
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__-5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,-5.0,-4.73,3.62,8.35,1.2,0.7668,1.0387,,0.0888,3,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__-5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,-5.0,-4.73,-4.28,0.45,-5.12,0.7435,1.0751,,0.2045,38,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__-5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,-5.0,-4.73,-17.31,-12.58,-18.58,0.7519,1.5246,,0.8086,20,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+0dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,0.0,0.93,0.93,0.0,-0.01,0.7935,1.0226,,0.1379,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+0dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,0.0,0.93,7.37,6.43,6.5,0.797,1.0359,,0.0968,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+0dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,0.0,0.93,2.86,1.92,0.27,0.8111,1.1556,,0.0985,6,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+0dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,0.0,0.93,5.8,4.86,8.12,0.8066,1.1492,,0.0625,2,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+0dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,0.0,0.93,-7.95,-8.88,-9.88,0.7883,1.4128,,0.2859,10,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+0dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,0.0,0.93,7.95,7.01,7.67,0.8187,1.2769,,0.0881,4,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,5.0,5.81,5.81,0.0,5.01,0.8192,1.0476,,0.112,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,5.0,5.81,9.21,3.4,9.8,0.8261,1.0998,,0.0868,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,5.0,5.81,5.77,-0.03,4.8,0.8467,1.2501,,0.0811,4,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,5.0,5.81,5.56,-0.25,10.02,0.8433,1.3347,,0.057,1,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,5.0,5.81,3.35,-2.46,1.61,0.8251,1.3091,,0.1096,7,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+5dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,5.0,5.81,5.97,0.16,4.86,0.8606,1.5096,,0.0859,5,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+10dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,10.0,10.4,10.4,0.0,10.0,0.8356,1.1386,,0.1023,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+10dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,10.0,10.4,8.82,-1.58,10.82,0.8436,1.176,,0.0796,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+10dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,10.0,10.4,8.22,-2.18,12.98,0.8547,1.3815,,0.0717,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+10dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,10.0,10.4,5.11,-5.29,12.37,0.8615,1.4924,,0.0513,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+10dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,10.0,10.4,7.27,-3.13,6.56,0.8319,1.4401,,0.0902,4,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__drone_uav_multicopter__+10dB,SPK_008,drone_uav_multicopter,NON_STATIONARY,10.0,10.4,2.28,-8.12,-0.69,0.8781,1.7368,,0.0993,6,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__-5dB,SPK_001,wind_turbulent_field,STATIONARY,-5.0,-4.12,-4.12,0.0,-4.98,0.9736,1.7457,,0.1646,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__-5dB,SPK_001,wind_turbulent_field,STATIONARY,-5.0,-4.12,9.92,14.05,9.78,0.9863,2.3568,,0.078,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__-5dB,SPK_001,wind_turbulent_field,STATIONARY,-5.0,-4.12,6.14,10.27,7.01,0.9767,2.833,,0.0568,2,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__-5dB,SPK_001,wind_turbulent_field,STATIONARY,-5.0,-4.12,5.71,9.83,7.58,0.9805,3.0473,,0.0515,2,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__-5dB,SPK_001,wind_turbulent_field,STATIONARY,-5.0,-4.12,-10.5,-6.38,-12.57,0.9015,1.8089,,0.3071,11,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__-5dB,SPK_001,wind_turbulent_field,STATIONARY,-5.0,-4.12,-11.9,-7.77,-14.4,0.9728,2.9651,,0.3575,11,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+0dB,SPK_001,wind_turbulent_field,STATIONARY,0.0,0.0,0.0,0.0,0.02,0.9846,1.9672,,0.1265,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+0dB,SPK_001,wind_turbulent_field,STATIONARY,0.0,0.0,12.68,12.68,12.93,0.9909,2.4926,,0.0806,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+0dB,SPK_001,wind_turbulent_field,STATIONARY,0.0,0.0,5.24,5.24,3.79,0.9787,2.7752,,0.0688,3,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+0dB,SPK_001,wind_turbulent_field,STATIONARY,0.0,0.0,7.04,7.04,14.81,0.9825,3.4167,,0.0516,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+0dB,SPK_001,wind_turbulent_field,STATIONARY,0.0,0.0,-1.34,-1.34,-2.56,0.9233,1.7149,,0.1292,6,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+0dB,SPK_001,wind_turbulent_field,STATIONARY,0.0,0.0,10.14,10.14,10.53,0.9781,2.7785,,0.0746,2,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+5dB,SPK_001,wind_turbulent_field,STATIONARY,5.0,5.0,5.0,0.0,5.0,0.9947,2.5494,,0.1026,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+5dB,SPK_001,wind_turbulent_field,STATIONARY,5.0,5.0,12.12,7.12,13.87,0.9969,3.398,,0.0744,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+5dB,SPK_001,wind_turbulent_field,STATIONARY,5.0,5.0,8.26,3.26,12.91,0.9836,3.7996,,0.0588,2,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+5dB,SPK_001,wind_turbulent_field,STATIONARY,5.0,5.0,6.21,1.21,13.66,0.987,3.8879,,0.0478,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+5dB,SPK_001,wind_turbulent_field,STATIONARY,5.0,5.0,-2.32,-7.33,-3.71,0.9646,2.1455,,0.1386,9,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+5dB,SPK_001,wind_turbulent_field,STATIONARY,5.0,5.0,6.24,1.24,5.1,0.9827,3.4637,,0.0744,4,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+10dB,SPK_001,wind_turbulent_field,STATIONARY,10.0,10.0,10.0,0.0,10.01,0.9977,3.3409,,0.0938,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+10dB,SPK_001,wind_turbulent_field,STATIONARY,10.0,10.0,10.48,0.48,13.16,0.9981,3.6935,,0.0687,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+10dB,SPK_001,wind_turbulent_field,STATIONARY,10.0,10.0,8.33,-1.67,14.12,0.988,3.8532,,0.0581,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+10dB,SPK_001,wind_turbulent_field,STATIONARY,10.0,10.0,5.45,-4.55,13.0,0.9885,4.1623,,0.0437,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+10dB,SPK_001,wind_turbulent_field,STATIONARY,10.0,10.0,8.44,-1.56,7.8,0.979,2.7337,,0.0801,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__wind_turbulent_field__+10dB,SPK_001,wind_turbulent_field,STATIONARY,10.0,10.0,8.31,-1.69,11.85,0.9835,3.9102,,0.0604,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__-5dB,SPK_002,wind_turbulent_field,STATIONARY,-5.0,-2.61,-2.61,0.0,-4.99,0.9482,1.489,,0.1513,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__-5dB,SPK_002,wind_turbulent_field,STATIONARY,-5.0,-2.61,8.58,11.19,10.34,0.9647,2.3298,,0.072,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__-5dB,SPK_002,wind_turbulent_field,STATIONARY,-5.0,-2.61,5.54,8.16,12.22,0.9678,3.4541,,0.0497,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__-5dB,SPK_002,wind_turbulent_field,STATIONARY,-5.0,-2.61,4.99,7.6,14.48,0.9642,2.775,,0.0448,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__-5dB,SPK_002,wind_turbulent_field,STATIONARY,-5.0,-2.61,-7.45,-4.84,-11.02,0.8772,1.9054,,0.2407,9,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__-5dB,SPK_002,wind_turbulent_field,STATIONARY,-5.0,-2.61,7.41,10.02,10.73,0.9411,2.3902,,0.0634,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+0dB,SPK_002,wind_turbulent_field,STATIONARY,0.0,0.94,0.94,0.0,0.04,0.9558,2.0428,,0.1253,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+0dB,SPK_002,wind_turbulent_field,STATIONARY,0.0,0.94,11.04,10.1,12.52,0.971,2.8612,,0.0808,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+0dB,SPK_002,wind_turbulent_field,STATIONARY,0.0,0.94,4.99,4.06,3.67,0.9673,3.1957,,0.0705,5,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+0dB,SPK_002,wind_turbulent_field,STATIONARY,0.0,0.94,6.06,5.13,13.5,0.9707,3.3411,,0.0523,1,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+0dB,SPK_002,wind_turbulent_field,STATIONARY,0.0,0.94,2.61,1.68,0.91,0.8958,1.8318,,0.1051,5,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+0dB,SPK_002,wind_turbulent_field,STATIONARY,0.0,0.94,8.27,7.33,8.69,0.9591,2.9116,,0.0761,4,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+5dB,SPK_002,wind_turbulent_field,STATIONARY,5.0,5.8,5.8,0.0,5.05,0.9797,2.6868,,0.1016,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+5dB,SPK_002,wind_turbulent_field,STATIONARY,5.0,5.8,10.54,4.74,14.14,0.9878,3.593,,0.075,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+5dB,SPK_002,wind_turbulent_field,STATIONARY,5.0,5.8,7.43,1.63,13.84,0.9744,3.4949,,0.0601,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+5dB,SPK_002,wind_turbulent_field,STATIONARY,5.0,5.8,5.55,-0.25,15.11,0.9837,3.9729,,0.0483,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+5dB,SPK_002,wind_turbulent_field,STATIONARY,5.0,5.8,0.43,-5.37,-1.69,0.9147,2.2692,,0.1185,7,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+5dB,SPK_002,wind_turbulent_field,STATIONARY,5.0,5.8,8.66,2.86,13.53,0.9737,3.7832,,0.0668,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+10dB,SPK_002,wind_turbulent_field,STATIONARY,10.0,10.4,10.4,0.0,10.02,0.9882,3.2478,,0.0929,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+10dB,SPK_002,wind_turbulent_field,STATIONARY,10.0,10.4,9.28,-1.12,13.32,0.9937,4.0084,,0.0702,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+10dB,SPK_002,wind_turbulent_field,STATIONARY,10.0,10.4,7.64,-2.75,18.0,0.983,3.9423,,0.0593,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+10dB,SPK_002,wind_turbulent_field,STATIONARY,10.0,10.4,4.97,-5.43,13.44,0.988,4.1645,,0.0451,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+10dB,SPK_002,wind_turbulent_field,STATIONARY,10.0,10.4,10.43,0.04,13.5,0.9538,3.2446,,0.0755,0,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__wind_turbulent_field__+10dB,SPK_002,wind_turbulent_field,STATIONARY,10.0,10.4,7.37,-3.03,12.04,0.9797,4.0011,,0.0614,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__-5dB,SPK_003,wind_turbulent_field,STATIONARY,-5.0,-4.5,-4.5,0.0,-4.98,0.9416,1.4234,,0.2021,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__-5dB,SPK_003,wind_turbulent_field,STATIONARY,-5.0,-4.5,10.83,15.33,10.64,0.9552,2.1828,,0.0949,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__-5dB,SPK_003,wind_turbulent_field,STATIONARY,-5.0,-4.5,8.26,12.76,11.75,0.9536,4.0461,,0.0708,3,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__-5dB,SPK_003,wind_turbulent_field,STATIONARY,-5.0,-4.5,7.14,11.64,15.0,0.954,2.943,,0.0611,1,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__-5dB,SPK_003,wind_turbulent_field,STATIONARY,-5.0,-4.5,-4.9,-0.4,-6.14,0.8341,1.7768,,0.205,9,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__-5dB,SPK_003,wind_turbulent_field,STATIONARY,-5.0,-4.5,0.72,5.22,-0.96,0.917,2.7627,,0.1268,8,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+0dB,SPK_003,wind_turbulent_field,STATIONARY,0.0,0.94,0.94,0.0,0.01,0.953,1.7997,,0.1323,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+0dB,SPK_003,wind_turbulent_field,STATIONARY,0.0,0.94,11.07,10.14,13.02,0.9727,2.7137,,0.0841,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+0dB,SPK_003,wind_turbulent_field,STATIONARY,0.0,0.94,5.29,4.35,4.12,0.9511,4.016,,0.0754,4,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+0dB,SPK_003,wind_turbulent_field,STATIONARY,0.0,0.94,5.41,4.47,7.27,0.97,3.5071,,0.0585,2,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+0dB,SPK_003,wind_turbulent_field,STATIONARY,0.0,0.94,-7.98,-8.91,-10.05,0.8723,2.5953,,0.2747,13,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+0dB,SPK_003,wind_turbulent_field,STATIONARY,0.0,0.94,3.81,2.87,1.8,0.9519,3.5862,,0.0958,5,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+5dB,SPK_003,wind_turbulent_field,STATIONARY,5.0,5.0,5.0,0.0,5.01,0.9759,2.7012,,0.1204,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+5dB,SPK_003,wind_turbulent_field,STATIONARY,5.0,5.0,11.41,6.41,12.63,0.9858,3.3661,,0.0872,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+5dB,SPK_003,wind_turbulent_field,STATIONARY,5.0,5.0,7.92,2.92,8.43,0.9651,4.1553,,0.0783,2,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+5dB,SPK_003,wind_turbulent_field,STATIONARY,5.0,5.0,6.1,1.1,10.15,0.9811,4.0054,,0.0586,1,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+5dB,SPK_003,wind_turbulent_field,STATIONARY,5.0,5.0,-11.18,-16.18,-12.27,0.8897,3.216,,0.3913,15,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+5dB,SPK_003,wind_turbulent_field,STATIONARY,5.0,5.0,5.62,0.62,4.24,0.9633,3.7925,,0.0907,4,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+10dB,SPK_003,wind_turbulent_field,STATIONARY,10.0,10.4,10.4,0.0,10.09,0.9901,3.2815,,0.0981,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+10dB,SPK_003,wind_turbulent_field,STATIONARY,10.0,10.4,8.76,-1.64,12.44,0.9946,3.9143,,0.0726,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+10dB,SPK_003,wind_turbulent_field,STATIONARY,10.0,10.4,7.73,-2.66,13.65,0.9824,4.2261,,0.0654,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+10dB,SPK_003,wind_turbulent_field,STATIONARY,10.0,10.4,4.81,-5.58,12.65,0.9895,4.2665,,0.0468,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+10dB,SPK_003,wind_turbulent_field,STATIONARY,10.0,10.4,3.17,-7.22,1.28,0.9382,3.288,,0.104,5,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__wind_turbulent_field__+10dB,SPK_003,wind_turbulent_field,STATIONARY,10.0,10.4,7.06,-3.34,11.63,0.9719,4.1416,,0.0633,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__-5dB,SPK_004,wind_turbulent_field,STATIONARY,-5.0,-2.61,-2.61,0.0,-4.99,0.9273,1.3327,,0.164,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__-5dB,SPK_004,wind_turbulent_field,STATIONARY,-5.0,-2.61,8.24,10.85,9.81,0.9465,2.0302,,0.0771,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__-5dB,SPK_004,wind_turbulent_field,STATIONARY,-5.0,-2.61,6.1,8.72,15.62,0.9257,3.6567,,0.0559,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__-5dB,SPK_004,wind_turbulent_field,STATIONARY,-5.0,-2.61,4.88,7.5,11.87,0.9479,2.7059,,0.0491,1,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__-5dB,SPK_004,wind_turbulent_field,STATIONARY,-5.0,-2.61,-24.33,-21.71,-27.96,0.8331,2.1128,,1.7738,24,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__-5dB,SPK_004,wind_turbulent_field,STATIONARY,-5.0,-2.61,5.22,7.83,4.15,0.9119,2.3976,,0.0752,4,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__+0dB,SPK_004,wind_turbulent_field,STATIONARY,0.0,0.94,0.94,0.0,0.0,0.9514,1.6942,,0.1358,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__+0dB,SPK_004,wind_turbulent_field,STATIONARY,0.0,0.94,10.85,9.91,12.51,0.964,2.5294,,0.0864,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__+0dB,SPK_004,wind_turbulent_field,STATIONARY,0.0,0.94,8.31,7.37,15.39,0.9595,3.7596,,0.069,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__+0dB,SPK_004,wind_turbulent_field,STATIONARY,0.0,0.94,6.16,5.23,15.81,0.9638,3.2487,,0.0562,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__+0dB,SPK_004,wind_turbulent_field,STATIONARY,0.0,0.94,6.53,5.59,5.44,0.8296,1.743,,0.0946,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__wind_turbulent_field__+0dB,SPK_004,wind_turbulent_field,STATIONARY,0.0,0.94,7.88,6.95,8.3,0.9369,3.1868,,0.0807,3,0
